x,value
0.00390625,0.0
0.01171875,0.0
0.01953125,0.0
0.02734375,0.0
0.03515625,0.0
0.04296875,0.0
0.05078125,0.0
0.05859375,0.0
0.06640625,0.0
0.07421875,0.0
0.08203125,0.0
0.08984375,0.0
0.09765625,0.0
0.10546875,0.0
0.11328125,0.0
0.12109375,0.0
0.12890625,0.0
0.13671875,0.0
0.14453125,0.0
0.15234375,0.0
0.16015625,0.0
0.16796875,-7.633841023239294e-17
0.17578125,-1.4850885990794812e-16
0.18359375,1.9836486317372287e-14
0.19140625,7.499710251928882e-14
0.19921875,3.083223207366564e-14
0.20703125,-2.420407425815051e-12
0.21484375,-1.153411316007953e-11
0.22265625,6.111361570809647e-10
0.23046875,3.311300858857414e-09
0.23828125,5.2487009240897686e-09
0.24609375,-1.6213728351695867e-07
0.25390625,-5.598238917868488e-07
0.26171875,1.480312865701617e-07
0.26953125,2.4431427647913016e-05
0.27734375,8.04295950304136e-05
0.28515625,0.00012286941419900382
0.29296875,0.000128668313671094
0.30078125,0.00020275952401159174
0.30859375,0.005658654839236605
0.31640625,0.02544462335719416
0.32421875,0.05880381708499241
0.33203125,0.10011499583599578
0.33984375,0.14473581345842623
0.34765625,0.19052058617601347
0.35546875,0.23675371837211281
0.36328125,0.2831707533784759
0.37109375,0.3295512790644695
0.37890625,0.3757787754408215
0.38671875,0.42174612837423103
0.39453125,0.46751784631034804
0.40234375,0.5128305077734091
0.41015625,0.5568777462730674
0.41796875,0.5969724536546979
0.42578125,0.6284090230141619
0.43359375,0.6423081855674871
0.44140625,0.6425948999537333
0.44921875,0.6400335707496545
0.45703125,0.6371881320511695
0.46484375,0.5843789184303493
0.47265625,0.45202831928027465
0.48046875,0.5190922678767722
0.48828125,0.5901044390038502
0.49609375,0.6019844441781413
0.50390625,0.6077253555491907
0.51171875,0.6002882117321245
0.51953125,0.5928304922057103
0.52734375,0.5882173807583618
0.53515625,0.590305853396881
0.54296875,0.59711959888794
0.55078125,0.5901054005221519
0.55859375,0.6083847482096443
0.56640625,0.6178034324165858
0.57421875,0.600334666276808
0.58203125,0.5984868633817099
0.58984375,0.5942164986918762
0.59765625,0.6022365285323189
0.60546875,0.6061339800398279
0.61328125,0.5936875425311481
0.62109375,0.5822879331452568
0.62890625,0.5928306104326566
0.63671875,0.6002188562882544
0.64453125,0.48527788520329906
0.65234375,0.14657137231153894
0.66015625,-0.1695371071812177
0.66796875,-0.21955302856694744
0.67578125,-0.21848028178417384
0.68359375,-0.22140810871358266
0.69140625,-0.22939704069235237
0.69921875,-0.236210653667287
0.70703125,-0.23828950574216376
0.71484375,-0.23852250560312713
0.72265625,-0.2393457844821761
0.73046875,-0.24070362877743318
0.73828125,-0.2444865741573484
0.74609375,-0.25901145557718064
0.75390625,-0.2764843650962634
0.76171875,-0.28686744406653764
0.76953125,-0.28602956616251785
0.77734375,-0.2756289541491457
0.78515625,-0.2582152658108459
0.79296875,-0.2354662229915147
0.80078125,-0.20889027854300388
0.80859375,-0.18060831425812043
0.81640625,-0.1531135874889228
0.82421875,-0.1283724460101815
0.83203125,-0.10685807836742374
0.83984375,-0.08721925435976244
0.84765625,-0.06708811547808818
0.85546875,-0.0448210811762527
0.86328125,-0.021315972991356992
0.87109375,-0.0006698284227652273
0.87890625,0.011653048279346077
0.88671875,0.013207179876539502
0.89453125,0.007508960012024689
0.90234375,0.0013677595237034069
0.91015625,-0.0007415187159601305
0.91796875,-0.0004745023116894799
0.92578125,-4.629876130419371e-05
0.93359375,1.7972793593073367e-06
0.94140625,6.529221996920961e-07
0.94921875,4.582765407723342e-08
0.95703125,-2.3747304649399126e-08
0.96484375,-8.791943155825017e-09
0.97265625,-1.3035337889728654e-10
0.98046875,5.5312864099034884e-11
0.98828125,2.1911204557994582e-11
0.99609375,-3.107132478940933e-13
