x,value
0.00390625,1.0
0.01171875,1.0
0.01953125,1.0
0.02734375,1.0
0.03515625,1.0
0.04296875,1.0
0.05078125,1.0
0.05859375,1.0
0.06640625,1.0
0.07421875,1.0
0.08203125,1.0
0.08984375,1.0
0.09765625,1.0
0.10546875,1.0
0.11328125,1.0
0.12109375,1.0
0.12890625,1.0
0.13671875,1.0
0.14453125,1.0
0.15234375,1.0
0.16015625,1.0
0.16796875,1.0
0.17578125,1.0
0.18359375,0.9999999999999961
0.19140625,0.9999999999999898
0.19921875,1.0000000000000169
0.20703125,1.0000000000006664
0.21484375,1.0000000000018112
0.22265625,0.9999999998662761
0.23046875,0.9999999994083398
0.23828125,0.9999999992995142
0.24609375,1.0000000311008692
0.25390625,1.000000095607874
0.26171875,0.9999999153169005
0.26953125,0.9999955311795339
0.27734375,0.9999860544400839
0.28515625,0.9999794008898557
0.29296875,0.9999785925447429
0.30078125,0.9999532432325574
0.30859375,0.9970886698765868
0.31640625,0.986181002917061
0.32421875,0.9676552576313191
0.33203125,0.944850813939471
0.33984375,0.9205386149294792
0.34765625,0.8959885720480963
0.35546875,0.8716199524368604
0.36328125,0.8476000906474387
0.37109375,0.8240242933697421
0.37890625,0.8009830174106435
0.38671875,0.7784678834005886
0.39453125,0.7564872558669871
0.40234375,0.7349435871361841
0.41015625,0.7142036811255795
0.41796875,0.6952104008195459
0.42578125,0.6809009213751117
0.43359375,0.674385832490178
0.44140625,0.6753335113752522
0.44921875,0.6731896335158787
0.45703125,0.6746484467605135
0.46484375,0.7442389432575945
0.47265625,0.8192604195021166
0.48046875,0.7517359548749106
0.48828125,0.7064396860641512
0.49609375,0.7042139110380491
0.50390625,0.7029258157666022
0.51171875,0.7086020684482373
0.51953125,0.7095501348010197
0.52734375,0.7049444056341175
0.53515625,0.7017537976483913
0.54296875,0.6760016123653471
0.55078125,0.540178406222229
0.55859375,0.37028870904111255
0.56640625,0.2652172426991363
0.57421875,0.23201730028000278
0.58203125,0.23051166996381411
0.58984375,0.23063366895752424
0.59765625,0.22902994858856818
0.60546875,0.22813144267294022
0.61328125,0.229310877826491
0.62109375,0.23108113941168815
0.62890625,0.23094360694615637
0.63671875,0.22928937012138914
0.64453125,0.21331395125288397
0.65234375,0.16703366956273732
0.66015625,0.12650445442042121
0.66796875,0.11781333975042578
0.67578125,0.11761642885749592
0.68359375,0.11760273133330107
0.69140625,0.11732772618836665
0.69921875,0.11707408989814501
0.70703125,0.11692069835507114
0.71484375,0.11682875455998838
0.72265625,0.11679844304485881
0.73046875,0.11675117180190407
0.73828125,0.11657475418493717
0.74609375,0.11625694618646472
0.75390625,0.11593599920297121
0.76171875,0.1157698511192151
0.76953125,0.11583019439455455
0.77734375,0.11612573525974484
0.78515625,0.11663658725272262
0.79296875,0.11733546120795255
0.80078125,0.11817437593970637
0.80859375,0.11907129278550405
0.81640625,0.11992641159382988
0.82421875,0.12066629295679532
0.83203125,0.1212899073902534
0.83984375,0.12187561103111576
0.84765625,0.12253125552007248
0.85546875,0.1233194830176601
0.86328125,0.12419726056813965
0.87109375,0.12499781234105418
0.87890625,0.12549479932398705
0.88671875,0.12556628117574037
0.89453125,0.1253302463883645
0.90234375,0.12506661633721247
0.91015625,0.12497001703123245
0.91796875,0.12497923038988731
0.92578125,0.12499757740069459
0.93359375,0.12500007933739712
0.94140625,0.12500002579328182
0.94921875,0.12500000239200057
0.95703125,0.12499999960271772
0.96484375,0.1249999997857885
0.97265625,0.1249999999643499
0.98046875,0.12500000000396289
0.98828125,0.12500000000178063
0.99609375,0.12500000000017963
