x,value
0.00390625,0.0
0.01171875,0.0
0.01953125,0.0
0.02734375,0.0
0.03515625,0.0
0.04296875,0.0
0.05078125,0.0
0.05859375,0.0
0.06640625,0.0
0.07421875,0.0
0.08203125,0.0
0.08984375,0.0
0.09765625,0.0
0.10546875,0.0
0.11328125,0.0
0.12109375,0.0
0.12890625,0.0
0.13671875,0.0
0.14453125,0.0
0.15234375,0.0
0.16015625,0.0
0.16796875,0.0
0.17578125,3.1964522786108885e-16
0.18359375,1.75347122684359e-14
0.19140625,5.222080297588469e-14
0.19921875,-1.127340190388121e-13
0.20703125,-3.4032292613937617e-12
0.21484375,-1.5885155993783442e-11
0.22265625,6.274984348231622e-10
0.23046875,3.522413731701591e-09
0.23828125,5.580883431793623e-09
0.24609375,-1.5118924396514979e-07
0.25390625,-5.047132427351959e-07
0.26171875,2.0287667756771003e-07
0.26953125,2.4617241931649683e-05
0.27734375,8.175184121257378e-05
0.28515625,0.0001257156469390126
0.29296875,0.00013189913667685133
0.30078125,0.00019332689970171917
0.30859375,0.0054899324194624234
0.31640625,0.025287706283737565
0.32421875,0.05900151880413222
0.33203125,0.10094836064856001
0.33984375,0.1462731259769595
0.34765625,0.19266239382900402
0.35546875,0.2392924859986389
0.36328125,0.28581700532423926
0.37109375,0.3320060178765945
0.37890625,0.3777083249893391
0.38671875,0.42286128618487273
0.39453125,0.46748839612566634
0.40234375,0.5113762042911696
0.41015625,0.5539186302629696
0.41796875,0.5924672047100806
0.42578125,0.6224578251081017
0.43359375,0.6362080665049891
0.44140625,0.6379903593314726
0.44921875,0.6336343674647936
0.45703125,0.6334626925352091
0.46484375,0.6023588660781731
0.47265625,0.4645687974502971
0.48046875,0.5116804624696722
0.48828125,0.6066089644205255
0.49609375,0.6090254851538408
0.50390625,0.6035953807426065
0.51171875,0.5899766751594894
0.51953125,0.580374156269595
0.52734375,0.5863795383116363
0.53515625,0.5961861971359869
0.54296875,0.6018648379108769
0.55078125,0.6002324673291941
0.55859375,0.6087123275219691
0.56640625,0.6046969313042471
0.57421875,0.6007783926259608
0.58203125,0.5866809741793543
0.58984375,0.5800782275029578
0.59765625,0.5678965919986184
0.60546875,0.5714520388833593
0.61328125,0.59386328948551
0.62109375,0.60970314945891
0.62890625,0.60390731223975
0.63671875,0.5844951515262865
0.64453125,0.4621584393757131
0.65234375,0.13756895399384503
0.66015625,-0.1486317634695481
0.66796875,-0.2238950080501025
0.67578125,-0.21462567224571005
0.68359375,-0.21865623725880678
0.69140625,-0.22261828037394515
0.69921875,-0.23160189921808738
0.70703125,-0.25041944511530984
0.71484375,-0.26911381902431625
0.72265625,-0.27973587286494056
0.73046875,-0.28331942874705734
0.73828125,-0.2836516168191028
0.74609375,-0.28131669136407367
0.75390625,-0.27551725203256383
0.76171875,-0.2669878244002218
0.76953125,-0.2572236675586867
0.77734375,-0.2464507804022986
0.78515625,-0.23345067588772817
0.79296875,-0.21704971639642623
0.80078125,-0.19742899535200933
0.80859375,-0.17619583664346633
0.81640625,-0.15530750238973784
0.82421875,-0.1355127228623834
0.83203125,-0.11556602596784386
0.83984375,-0.09294983885719016
0.84765625,-0.06549993611081782
0.85546875,-0.032949534837345196
0.86328125,0.001440470419810004
0.87109375,0.02957278565198502
0.87890625,0.041284574602180185
0.88671875,0.03315899869707093
0.89453125,0.014312815005108568
0.90234375,0.00046036939362255835
0.91015625,-0.002462181429264803
0.91796875,-0.0012008101340718013
0.92578125,-7.122375898238759e-05
0.93359375,6.863465809737554e-05
0.94140625,1.82162495204408e-05
0.94921875,-1.1765219064996004e-07
0.95703125,-3.205713179400438e-07
0.96484375,-7.2574603477856e-08
0.97265625,2.6519323532442684e-09
0.98046875,1.0418333438254672e-09
0.98828125,1.1812696390825992e-10
0.99609375,-3.342257213241751e-13
