x,value
0.00390625,0.0
0.01171875,0.0
0.01953125,0.0
0.02734375,0.0
0.03515625,0.0
0.04296875,0.0
0.05078125,0.0
0.05859375,0.0
0.06640625,0.0
0.07421875,0.0
0.08203125,0.0
0.08984375,0.0
0.09765625,0.0
0.10546875,0.0
0.11328125,0.0
0.12109375,0.0
0.12890625,0.0
0.13671875,0.0
0.14453125,0.0
0.15234375,0.0
0.16015625,-2.5425966341178617e-16
0.16796875,-2.39462142107885e-15
0.17578125,-3.36585133143541e-15
0.18359375,4.8746885245073827e-14
0.19140625,1.9506248471311055e-13
0.19921875,6.874941004604114e-14
0.20703125,-4.363530138357945e-12
0.21484375,-2.1034364443444644e-11
0.22265625,8.160055851405394e-10
0.23046875,4.832986227758888e-09
0.23828125,8.085330533582517e-09
0.24609375,-1.9172292520681879e-07
0.25390625,-6.92047384178346e-07
0.26171875,4.502781168618769e-08
0.26953125,3.2247857605042704e-05
0.27734375,0.00011078185971399598
0.28515625,0.00017388222112584416
0.29296875,0.00018321812433980003
0.30078125,0.00024327139502717228
0.30859375,0.005534050215672386
0.31640625,0.02526961083817534
0.32421875,0.058882696685924704
0.33203125,0.10073362948048578
0.33984375,0.14600035504646755
0.34765625,0.19238869080359933
0.35546875,0.239082239227029
0.36328125,0.2857327682008666
0.37109375,0.3320913141829149
0.37890625,0.3779663409974648
0.38671875,0.42324109577530084
0.39453125,0.46786292819251685
0.40234375,0.5115576766734045
0.41015625,0.5536876974250897
0.41796875,0.5916813816076317
0.42578125,0.6210269183386788
0.43359375,0.6356388171920494
0.44140625,0.6377853699339208
0.44921875,0.6345210731377349
0.45703125,0.6347649020834909
0.46484375,0.6053442339626922
0.47265625,0.4662701927729837
0.48046875,0.5133662207638953
0.48828125,0.6118748910726681
0.49609375,0.6072576412980588
0.50390625,0.5997811130037733
0.51171875,0.5871583832737141
0.51953125,0.5806625593525577
0.52734375,0.5877975324748567
0.53515625,0.5963283289010456
0.54296875,0.6016528758550346
0.55078125,0.6005938941958177
0.55859375,0.6104991890882788
0.56640625,0.606340139637716
0.57421875,0.5940417048235663
0.58203125,0.5831592019863239
0.58984375,0.5724536286318671
0.59765625,0.5648225567037156
0.60546875,0.5768482396958551
0.61328125,0.6037315057821149
0.62109375,0.6122217382504819
0.62890625,0.5959281497415848
0.63671875,0.5848045446741045
0.64453125,0.47662844603113863
0.65234375,0.13114154281399362
0.66015625,-0.17208433988668417
0.66796875,-0.2307927380998541
0.67578125,-0.21665312257956768
0.68359375,-0.22121110957034676
0.69140625,-0.22688033980427233
0.69921875,-0.23493573456000338
0.70703125,-0.2510396300065573
0.71484375,-0.2679996708189822
0.72265625,-0.27776584396757803
0.73046875,-0.28032168652450445
0.73828125,-0.2800392145850955
0.74609375,-0.2778750138166256
0.75390625,-0.2730708668391853
0.76171875,-0.2661949638614374
0.76953125,-0.2584661732074459
0.77734375,-0.24957875633182242
0.78515625,-0.23763761497037492
0.79296875,-0.22123621290160547
0.80078125,-0.20102094428221082
0.80859375,-0.1792095609392529
0.81640625,-0.15791604635163403
0.82421875,-0.13755114410815947
0.83203125,-0.1165275188411248
0.83984375,-0.09239950036668329
0.84765625,-0.06342474903770035
0.85546875,-0.02983708180308089
0.86328125,0.004633842598234532
0.87109375,0.031619071424109975
0.87890625,0.04134360613285764
0.88671875,0.03154332818438997
0.89453125,0.012538264124484206
0.90234375,-0.00020184668397194055
0.91015625,-0.0022832527515816805
0.91796875,-0.0010004405122319231
0.92578125,-1.8241213034532845e-05
0.93359375,5.135973264431207e-05
0.94140625,1.561530141276094e-05
0.94921875,-4.258566184137161e-07
0.95703125,-2.947554336995054e-07
0.96484375,-4.380053698268835e-08
0.97265625,1.5841414692812791e-09
0.98046875,5.670004916740284e-10
0.98828125,1.1846517927525362e-10
0.99609375,-1.3319986690142655e-13
