x,value
0.00390625,1.0
0.01171875,1.0
0.01953125,1.0
0.02734375,1.0
0.03515625,1.0
0.04296875,1.0
0.05078125,1.0
0.05859375,1.0
0.06640625,1.0
0.07421875,1.0
0.08203125,1.0
0.08984375,1.0
0.09765625,1.0
0.10546875,1.0
0.11328125,1.0
0.12109375,1.0
0.12890625,1.0
0.13671875,1.0
0.14453125,1.0
0.15234375,1.0
0.16015625,1.0
0.16796875,1.000000000000001
0.17578125,1.000000000000002
0.18359375,0.999999999999972
0.19140625,0.9999999999998929
0.19921875,0.9999999999999604
0.20703125,1.0000000000024347
0.21484375,1.000000000011621
0.22265625,0.9999999995456769
0.23046875,0.9999999973194021
0.23828125,0.9999999955149459
0.24609375,1.0000001071789244
0.25390625,1.0000003848082482
0.26171875,0.9999999858335193
0.26953125,0.9999820133198609
0.27734375,0.999938231869681
0.28515625,0.9999031540321354
0.29296875,0.9998977142221437
0.30078125,0.9998649204916459
0.30859375,0.9969086963388654
0.31640625,0.9859348340708696
0.32421875,0.9673861582689892
0.33203125,0.9445547065949216
0.33984375,0.9201689324914137
0.34765625,0.8955121098096229
0.35546875,0.8710316813374932
0.36328125,0.8469104047477987
0.37109375,0.8232830448226168
0.37890625,0.8002187315786088
0.38671875,0.7778014664947168
0.39453125,0.7560240543300314
0.40234375,0.7349289673117427
0.41015625,0.7149324925817484
0.41796875,0.6970420780663419
0.42578125,0.6834724786732167
0.43359375,0.6774958998085702
0.44140625,0.6775228979256308
0.44921875,0.6774169296529395
0.45703125,0.6765316168707248
0.46484375,0.7174254047886184
0.47265625,0.816285038591632
0.48046875,0.7500923910794597
0.48828125,0.7089659061434584
0.49609375,0.7009310714694409
0.50390625,0.6942831107864085
0.51171875,0.6981123902132873
0.51953125,0.708013760813432
0.52734375,0.7140916734988826
0.53515625,0.7125941832501944
0.54296875,0.6745824194414591
0.55078125,0.5411374640780008
0.55859375,0.3801153039662821
0.56640625,0.276122032923353
0.57421875,0.23591222084672187
0.58203125,0.22758679681533117
0.58984375,0.22680682936339808
0.59765625,0.22862677926997163
0.60546875,0.2293863751231754
0.61328125,0.22801018433907616
0.62109375,0.22847812704222034
0.62890625,0.23368991446811688
0.63671875,0.23367471818342575
0.64453125,0.2127583522379575
0.65234375,0.16620907208466623
0.66015625,0.12834140026865584
0.66796875,0.11679980819467112
0.67578125,0.11756591477358908
0.68359375,0.1176676471656336
0.69140625,0.11743599838702663
0.69921875,0.11715713153699579
0.70703125,0.1166328961320223
0.71484375,0.11607401215525773
0.72265625,0.11575395924002199
0.73046875,0.11567105514430708
0.73828125,0.11567895724143723
0.74609375,0.11574877481673299
0.75390625,0.11590508334840727
0.76171875,0.11612745490077546
0.76953125,0.11637848218660858
0.77734375,0.11666862073513366
0.78515625,0.11706368547873677
0.79296875,0.11760488897969963
0.80078125,0.11827398398653256
0.80859375,0.11899559902719105
0.81640625,0.11969976400434415
0.82421875,0.12037520753724401
0.83203125,0.12107605762654565
0.83984375,0.12188424377821529
0.84765625,0.12285639189288679
0.85546875,0.12398773880936918
0.86328125,0.12515682113217694
0.87109375,0.12607586032999232
0.87890625,0.12640767743209338
0.88671875,0.1260711677963094
0.89453125,0.12542743469296488
0.90234375,0.12498964077963277
0.91015625,0.12492249026253159
0.91796875,0.12496613509572743
0.92578125,0.12499954922371008
0.93359375,0.12500177089276665
0.94140625,0.12500051479285965
0.94921875,0.12499998518437326
0.95703125,0.12499998963809122
0.96484375,0.12499999857323985
0.97265625,0.12500000005646109
0.98046875,0.12500000002015524
0.98828125,0.12500000000400643
0.99609375,0.12499999999999024
